Agent_ID,Age,essential_worker,HouseID,WorkPlaceID,HospitalID
7705,89,0,2013,227,1
7706,12,0,2118,228,2
7707,25,0,1539,14,2
7708,37,0,660,104,1
7709,51,0,980,101,1
7710,14,0,287,32,1
7711,11,0,2152,228,1
7712,73,0,1790,207,2
7713,12,0,1502,155,1
7714,17,0,1134,241,2
7715,0,0,1768,34,1
7716,20,0,2098,19,2
7717,0,0,1134,180,2
7718,5,0,1888,205,2
7719,79,0,1135,149,1
7720,88,0,1805,145,2
7721,39,0,178,102,2
7722,46,0,1744,139,2
7723,61,0,1842,29,1
7724,60,0,1390,128,1
7725,11,0,1874,191,1
7726,88,0,1227,153,2
7727,9,0,1613,160,2
7728,41,0,1788,95,1
7729,11,0,2387,111,1
7730,54,0,1290,158,1
7731,39,0,385,213,1
7732,67,0,1452,204,1
7733,92,0,1373,156,1
7734,33,0,1597,168,2
7735,55,0,1707,73,1
7736,52,0,2258,13,2
7737,87,0,1424,59,1
7738,48,0,797,38,1
7739,66,0,1882,44,1
7740,55,0,1368,169,1
7741,36,0,157,165,1
7742,98,0,254,110,1
7743,53,0,1672,211,2
7744,89,0,1180,71,2
7745,95,0,1693,158,1
7746,18,0,332,111,2
7747,35,0,1552,54,2
7748,26,0,2130,173,2
7749,86,0,1896,46,1
7750,5,0,1917,96,2
7751,14,0,4,147,1
7752,60,0,1382,233,1
7753,96,0,2299,4,2
7754,62,0,2325,190,1
7755,49,0,1788,89,2
7756,93,0,861,227,2
7757,91,0,2014,77,1
7758,52,0,600,176,1
7759,58,0,868,77,1
7760,40,0,816,208,1
7761,69,0,325,232,2
7762,97,0,1950,158,1
7763,8,0,2380,183,1
7764,56,0,70,63,2
7765,50,0,2441,148,1
7766,92,0,233,92,2
7767,82,0,410,140,2
7768,27,0,517,103,2
7769,75,0,1571,127,2
7770,59,0,548,202,1
7771,61,1,1290,0,1
7772,47,0,2252,153,2
7773,49,0,1536,227,1
7774,79,0,602,129,1
7775,71,0,1718,136,1
7776,4,0,2184,238,2
7777,31,0,1086,238,1
7778,19,0,1093,83,2
7779,14,0,1445,93,1
7780,9,0,283,10,2
7781,1,0,1596,131,2
7782,21,0,2104,175,1
7783,60,0,1596,198,2
7784,3,0,2155,19,2
7785,44,0,544,93,2
7786,54,0,2329,127,1
7787,25,0,2488,210,2
7788,95,0,1242,228,2
7789,88,0,2114,10,1
7790,71,0,2351,73,2
7791,29,0,2234,210,2
7792,15,1,2375,0,2
7793,30,0,551,247,1
7794,2,0,2252,232,2
7795,83,0,779,161,2
7796,2,0,1399,40,1
7797,24,0,2155,35,2
7798,45,0,189,239,1
7799,81,0,2168,120,1
7800,13,0,1301,45,2
7801,66,0,2350,215,2
7802,35,0,1534,54,1
7803,8,0,590,232,1
7804,22,0,1882,23,2
7805,43,0,1928,182,1
7806,11,0,1581,168,2
7807,45,0,2485,220,1
7808,12,0,326,1,1
7809,5,0,1150,218,1
7810,68,0,1074,135,1
7811,99,0,1711,80,2
7812,86,0,2238,14,2
7813,52,0,1552,231,1
7814,98,0,1121,69,1
7815,56,0,1867,77,1
7816,49,0,991,47,1
7817,21,0,511,22,1
7818,98,0,719,46,2
7819,46,0,438,205,1
7820,21,0,1018,224,1
7821,31,0,2388,187,1
7822,86,0,1465,164,1
7823,65,0,1600,196,2
7824,52,0,153,67,1
7825,32,0,2465,207,2
7826,16,0,578,209,2
7827,79,0,111,188,1
7828,85,0,2411,226,1
7829,56,0,2322,69,1
7830,18,0,1216,167,2
7831,66,0,1510,63,1
7832,45,0,1148,73,1
7833,0,0,1677,32,1
7834,36,0,2202,210,2
7835,5,0,1858,56,1
7836,11,0,1772,161,1
7837,55,0,171,218,2
7838,23,0,2242,172,2
7839,10,0,2251,137,2
7840,39,0,527,116,1
7841,92,0,1481,165,1
7842,30,0,1956,222,1
7843,4,0,379,6,2
7844,86,0,1727,231,2
7845,81,0,2131,181,2
7846,36,0,89,77,1
7847,42,0,2005,207,2
7848,23,0,1051,194,2
7849,40,0,1410,179,1
7850,68,0,612,49,1
7851,57,0,1262,57,1
7852,60,0,336,41,1
7853,17,0,14,106,1
7854,43,0,1934,231,2
7855,12,0,611,140,2
7856,24,0,2479,69,2
7857,25,0,652,37,2
7858,96,0,1,24,2
7859,14,1,1043,0,2
7860,79,0,227,192,1
7861,45,0,1744,89,2
7862,54,0,167,55,1
7863,99,0,1531,156,2
7864,91,0,292,104,2
7865,61,0,2454,124,1
7866,7,0,819,15,1
7867,49,0,1710,54,2
7868,72,0,748,246,2
7869,74,0,2084,54,2
7870,47,0,294,232,1
7871,32,0,1867,38,2
7872,20,0,401,153,2
7873,44,0,659,148,1
7874,21,0,1793,135,2
7875,1,0,250,240,1
7876,47,0,149,211,1
7877,44,0,910,2,1
7878,42,0,286,160,1
7879,88,0,2419,64,1
7880,45,0,1860,107,2
7881,38,0,2096,85,2
7882,87,0,745,81,1
7883,46,0,2263,147,1
7884,31,0,554,43,1
7885,75,0,538,2,2
7886,72,0,2323,76,1
7887,75,0,1422,165,2
7888,53,0,1256,153,2
7889,52,0,2457,124,1
7890,54,0,1763,208,2
7891,92,0,425,44,1
7892,68,0,1239,161,1
7893,93,0,2477,16,2
7894,48,0,2188,175,2
7895,61,0,561,203,1
7896,76,0,398,96,1
7897,2,0,386,67,1
7898,80,1,2373,0,2
7899,45,0,439,140,1
7900,55,0,1763,119,2
7901,38,0,1045,30,1
7902,48,0,1084,3,2
7903,62,0,754,130,1
7904,22,0,1628,85,2
7905,17,0,1693,43,2
7906,17,0,804,181,2
7907,96,0,1879,85,1
7908,56,0,479,83,1
7909,83,0,411,77,1
7910,11,0,1408,217,2
7911,22,0,601,139,2
7912,95,0,2202,158,1
7913,86,0,1103,161,1
7914,10,0,1060,7,1
7915,87,0,2175,242,2
7916,18,0,1184,174,1
7917,61,0,465,46,2
7918,55,0,295,5,2
7919,0,0,43,234,1
7920,75,0,887,145,2
7921,65,0,740,194,2
7922,64,0,315,33,1
7923,20,0,104,65,1
7924,65,0,151,77,2
7925,62,0,842,237,2
7926,22,0,376,145,2
7927,10,0,316,181,2
7928,39,0,587,81,2
7929,6,0,165,4,1
7930,62,0,1375,188,1
7931,12,0,2173,93,1
7932,31,1,30,0,1
7933,28,0,1880,193,1
7934,5,0,2097,240,2
7935,16,0,1458,128,2
7936,24,0,483,11,1
7937,37,0,1933,242,1
7938,51,0,417,11,2
7939,9,0,1136,168,2
7940,41,0,1882,35,1
7941,41,0,1489,205,2
7942,93,0,1337,158,2
7943,88,0,2122,230,1
7944,50,0,638,242,2
7945,99,0,1698,27,1
7946,32,0,287,136,2
7947,71,0,334,107,1
7948,89,0,1422,201,2
7949,41,0,1718,51,2
7950,77,0,1815,146,2
7951,57,0,1811,95,1
7952,12,0,272,192,2
7953,73,0,1492,79,1
7954,91,0,1366,148,1
7955,46,0,1591,59,1
7956,58,0,2115,184,1
7957,4,0,319,143,1
7958,91,0,2116,40,2
7959,40,0,2493,71,1
7960,58,0,1829,138,1
7961,76,0,2264,35,2
7962,83,0,834,173,1
7963,59,0,2323,132,2
7964,98,0,334,5,2
7965,20,0,779,77,1
7966,73,0,1451,205,1
7967,19,0,1604,154,2
7968,80,0,334,211,1
7969,92,0,999,187,1
7970,27,0,2342,87,1
7971,69,0,1818,58,1
7972,72,0,62,187,2
7973,60,0,876,96,2
7974,42,0,29,212,1
7975,74,0,2140,51,2
7976,94,0,639,15,2
7977,36,0,239,195,2
7978,57,0,1770,228,2
7979,73,0,1960,224,2
7980,83,0,191,70,1
7981,34,0,933,117,2
7982,22,0,588,57,1
7983,24,0,809,88,1
7984,8,0,974,50,1
7985,93,0,1141,207,2
7986,8,0,955,26,2
7987,99,0,1644,171,2
7988,89,0,1126,131,2
7989,42,0,961,32,2
7990,4,0,583,112,1
7991,70,0,2418,3,1
7992,42,0,2389,89,2
7993,18,0,705,138,2
7994,76,0,1136,156,1
7995,82,0,384,63,1
7996,4,0,1702,245,2
7997,77,0,953,197,1
7998,18,0,396,214,1
7999,71,0,845,89,2
8000,56,0,968,87,1
8001,40,0,442,233,1
8002,36,0,1877,119,2
8003,90,0,1546,64,2
8004,34,0,136,168,2
8005,99,0,2222,151,1
8006,79,0,1391,206,2
8007,96,0,1568,229,1
8008,31,0,2362,96,2
8009,38,0,782,16,1
8010,10,0,727,197,2
8011,56,0,2080,217,1
8012,18,0,363,64,1
8013,75,1,2426,0,1
8014,37,0,48,104,2
8015,80,0,745,104,1
8016,84,0,1634,87,1
8017,62,0,1286,212,1
8018,84,0,2490,37,1
8019,90,0,1233,196,1
8020,7,0,2129,28,2
8021,94,0,794,214,1
8022,50,0,2031,140,1
8023,88,1,337,0,1
8024,90,0,1713,236,1
8025,7,0,1203,85,2
8026,0,0,1653,214,2
8027,75,0,1551,82,1
8028,22,0,2362,248,2
8029,96,0,2421,51,1
8030,81,0,550,229,2
8031,19,0,2006,188,2
8032,39,0,521,94,1
8033,46,0,1829,1,1
8034,43,0,1917,243,1
8035,34,0,1557,88,2
8036,41,0,1945,234,2
8037,28,0,44,91,2
8038,30,0,1696,206,2
8039,32,0,2235,179,2
8040,70,0,152,129,1
8041,85,0,2020,197,2
8042,45,0,429,105,2
8043,98,0,1586,248,2
8044,14,0,1077,22,2
8045,21,0,498,229,2
8046,50,0,959,186,1
8047,60,0,49,133,2
8048,33,0,622,31,2
8049,18,0,1474,118,2
8050,46,0,1345,60,1
8051,90,0,330,110,2
8052,83,0,1418,176,2
8053,68,0,319,182,1
8054,95,0,1785,61,1
8055,37,0,2320,231,2
8056,14,0,2032,230,1
8057,71,0,393,32,1
8058,72,0,1809,32,1
8059,90,0,1065,125,1
8060,78,0,2441,228,1
8061,28,0,1556,1,1
8062,86,0,2157,123,2
8063,89,0,1527,37,1
8064,70,0,488,16,1
8065,24,0,193,78,2
8066,13,1,618,0,2
8067,18,0,1552,2,2
8068,61,0,1682,80,1
8069,51,0,1947,69,1
8070,63,0,120,99,1
8071,62,0,1253,171,1
8072,18,0,2142,60,1
8073,74,0,1560,135,1
8074,19,0,172,158,1
8075,27,0,793,33,1
8076,82,0,1653,141,1
8077,73,0,1261,114,2
8078,87,0,230,143,1
8079,66,0,1221,163,2
8080,22,0,836,203,2
8081,11,0,1067,131,1
8082,40,0,161,211,1
8083,9,0,1054,224,1
8084,73,0,2146,195,1
8085,97,0,461,50,1
8086,94,0,171,41,1
8087,86,0,276,141,1
8088,26,0,564,53,1
8089,27,0,1241,21,2
8090,63,0,1337,216,1
8091,19,0,1268,209,2
8092,28,0,1199,246,1
8093,38,0,746,10,2
8094,53,0,969,133,1
8095,99,0,1093,83,1
8096,64,0,1783,38,2
8097,14,0,218,104,1
8098,80,0,630,57,2
8099,49,0,1437,176,2
8100,57,0,2445,114,1
8101,93,0,1985,133,1
8102,73,0,1093,64,1
8103,71,0,1681,81,2
8104,18,0,1945,82,2
8105,1,0,843,129,2
8106,58,0,878,2,1
8107,60,0,1899,203,2
8108,97,0,604,140,1
8109,5,0,953,120,1
8110,60,1,2382,0,1
8111,66,0,2179,42,2
8112,3,0,1734,30,2
8113,34,0,2012,119,1
8114,40,0,1288,162,2
8115,40,0,956,134,1
8116,94,0,573,160,1
8117,59,0,1931,218,1
8118,97,0,196,58,1
8119,81,0,1280,246,1
8120,29,0,878,182,1
8121,9,0,2326,82,1
8122,85,0,98,10,1
8123,97,0,1072,172,1
8124,73,0,1487,208,2
8125,16,0,430,168,2
8126,77,0,1482,243,1
8127,39,0,1123,1,2
8128,51,0,1367,56,1
8129,72,0,111,164,2
8130,44,0,1723,110,2
8131,46,0,892,235,2
8132,10,0,900,85,1
8133,82,0,2278,32,1
8134,75,0,1649,130,1
8135,89,0,93,5,2
8136,52,0,1169,129,2
8137,26,0,263,114,1
8138,78,0,281,129,2
8139,44,0,1980,222,2
8140,21,0,1908,83,1
8141,38,0,1916,156,2
8142,23,0,2048,235,1
8143,9,0,1425,88,1
8144,69,0,88,37,1
8145,13,0,1587,23,2
8146,70,0,2157,248,1
8147,76,0,1253,98,2
8148,37,0,2239,238,2
8149,12,0,775,211,2
8150,78,0,1094,114,1
8151,0,0,1031,69,2
8152,45,0,1115,96,2
8153,12,0,458,7,1
8154,81,0,3,207,1
8155,32,0,2238,218,1
8156,6,0,764,18,1
8157,77,0,2279,150,1
8158,80,0,1997,34,2
8159,3,0,828,120,2
8160,1,0,2012,205,1
8161,55,0,1533,151,1
8162,50,0,1471,138,2
8163,70,0,456,82,1
8164,33,0,1021,226,1
8165,55,0,133,187,2
8166,80,0,1403,56,1
8167,12,0,743,126,2
8168,32,0,825,241,1
8169,38,0,155,234,1
8170,55,0,1333,245,1
8171,8,0,1629,142,2
8172,46,0,600,27,1
8173,11,0,980,173,1
8174,15,0,310,240,1
8175,97,0,1561,18,1
8176,23,0,1156,240,1
8177,32,0,992,228,2
8178,72,0,2384,19,1
8179,60,0,1648,3,2
8180,60,0,2347,233,2
8181,86,0,149,152,1
8182,84,0,2240,118,2
8183,4,0,93,88,1
8184,50,0,287,86,1
8185,55,0,1077,137,1
8186,62,0,478,137,2
8187,32,0,375,51,1
8188,72,0,1016,32,1
8189,2,0,1971,121,2
8190,52,0,854,61,1
8191,67,0,799,197,1
8192,84,0,1859,239,1
8193,26,0,425,166,1
8194,13,0,1782,195,2
8195,26,0,118,37,2
8196,45,0,464,155,1
8197,41,0,278,178,2
8198,58,0,364,211,1
8199,57,0,680,52,1
8200,97,0,2480,38,1
8201,45,0,2265,182,1
8202,0,0,1131,221,2
8203,8,0,1521,202,1
8204,72,0,279,184,2
8205,69,0,643,242,2
8206,67,0,582,18,2
8207,21,0,820,241,2
8208,14,0,1475,144,2
8209,8,0,436,245,2
8210,43,0,315,218,2
8211,76,0,1282,240,2
8212,36,0,237,113,2
8213,48,0,625,210,2
8214,94,0,1128,111,1
8215,85,0,793,24,1
8216,11,0,1585,209,2
8217,83,0,990,240,2
8218,67,0,1020,175,2
8219,45,0,1750,66,2
8220,86,0,18,26,1
8221,40,0,413,16,2
8222,4,0,1009,5,2
8223,76,0,2434,62,1
8224,59,0,1669,181,2
8225,78,0,1244,90,2
8226,76,0,1847,160,2
8227,22,0,527,196,2
8228,85,0,1746,185,2
8229,87,0,1342,183,2
8230,16,0,475,2,1
8231,69,0,1864,118,1
8232,82,0,418,247,2
8233,26,0,1805,63,2
8234,65,0,316,97,1
8235,21,0,664,107,1
8236,50,0,1564,216,2
8237,55,0,2436,35,1
8238,87,0,533,96,1
8239,54,0,1429,92,2
8240,2,0,236,13,1
8241,97,0,850,219,1
8242,11,0,495,150,2
8243,1,0,2210,105,2
8244,25,0,670,212,1
8245,90,0,1792,64,1
8246,56,0,1094,116,2
8247,14,0,1244,172,1
8248,16,0,2426,97,1
8249,96,0,838,219,2
8250,45,0,1568,2,1
8251,78,0,308,197,1
8252,85,0,2063,169,2
8253,91,0,1518,235,2
8254,60,0,27,193,2
8255,45,0,1662,115,1
8256,66,0,366,247,2
8257,27,0,2478,58,1
8258,0,0,1283,50,2
8259,7,0,1934,32,2
8260,86,0,938,115,1
8261,85,0,628,7,1
8262,7,0,297,77,1
8263,66,0,282,164,1
8264,12,0,542,109,1
8265,90,0,2072,236,1
8266,87,0,135,178,1
8267,98,0,133,192,2
8268,57,0,1488,54,1
8269,42,0,352,129,2
8270,80,0,102,242,2
8271,83,0,285,243,2
8272,29,0,839,93,1
8273,53,0,711,190,1
8274,15,0,970,142,2
8275,54,0,2168,160,1
8276,46,0,914,101,1
8277,73,0,1778,91,1
8278,3,0,2255,53,1
8279,39,0,274,237,1
8280,50,0,57,101,1
8281,49,0,356,58,1
8282,71,0,743,209,1
8283,19,0,2396,236,2
8284,92,0,2342,77,2
8285,18,0,1113,107,2
8286,25,0,1964,26,1
8287,70,0,365,21,1
8288,43,0,1921,127,2
8289,4,0,2318,38,2
8290,92,1,125,0,2
8291,27,0,2026,176,2
8292,69,0,1012,21,1
8293,81,0,2481,49,1
8294,57,0,1563,113,1
8295,68,0,1401,7,2
8296,74,0,612,41,2
8297,6,0,484,22,2
8298,36,0,674,53,2
8299,76,0,1305,133,1
8300,11,0,674,11,2
8301,58,0,1594,195,2
8302,28,0,1570,110,1
8303,21,0,1582,235,2
8304,85,0,1015,13,1
8305,42,0,2432,26,1
8306,15,0,2080,36,2
8307,57,0,1305,149,1
8308,88,0,1856,235,2
8309,48,0,1229,110,2
8310,11,0,36,194,1
8311,32,0,1934,62,2
8312,24,0,2018,31,2
8313,24,0,1015,1,1
8314,90,0,2174,132,2
8315,19,0,2070,39,1
8316,12,0,1556,67,2
8317,0,0,1342,142,2
8318,53,0,2264,27,1
8319,93,0,173,51,2
8320,45,0,1808,234,1
8321,53,0,1767,8,2
8322,68,0,2345,98,1
8323,92,0,1416,84,1
8324,34,0,1722,102,2
8325,96,0,309,88,1
8326,95,0,1367,187,2
8327,67,0,795,30,2
8328,33,0,142,58,1
8329,62,0,2386,26,2
8330,91,0,725,170,2
8331,58,0,1231,179,2
8332,54,0,1713,159,1
8333,2,0,954,48,1
8334,80,0,1032,112,2
8335,73,0,1348,172,2
8336,27,0,2408,162,1
8337,30,0,1330,212,1
8338,32,0,449,176,1
8339,31,0,1267,237,1
8340,18,0,1874,44,2
8341,73,0,1617,80,2
8342,77,0,1340,20,2
8343,16,0,1701,176,2
8344,61,0,2269,248,2
8345,25,0,2221,233,1
8346,83,0,374,223,1
8347,89,0,157,152,2
8348,8,0,17,167,1
8349,77,0,846,47,1
8350,46,0,2078,28,1
8351,25,0,1852,79,1
8352,8,0,634,78,2
8353,27,0,97,133,1
8354,71,0,2391,197,2
8355,75,0,1419,143,2
8356,53,0,700,198,1
8357,38,0,2409,70,2
8358,11,0,587,76,2
8359,89,0,2206,20,2
8360,4,0,830,41,2
8361,32,0,564,157,2
8362,89,0,664,109,1
8363,49,0,1490,103,2
8364,64,0,2,227,1
8365,84,0,1558,99,1
8366,95,0,1363,113,2
8367,59,0,959,235,1
8368,60,0,181,189,2
8369,77,0,1000,236,2
8370,0,0,298,66,2
8371,48,0,854,83,1
8372,86,0,1113,195,2
8373,24,0,1818,89,2
8374,15,0,2077,196,2
8375,39,0,1320,169,1
8376,17,0,2385,206,2
8377,92,0,2364,126,1
8378,53,0,2389,138,1
8379,10,0,1380,192,2
8380,47,0,633,66,1
8381,24,0,2079,133,1
8382,58,0,1229,180,2
8383,45,0,1991,241,1
8384,22,0,671,72,2
8385,35,0,755,48,2
8386,68,0,396,63,2
8387,61,0,1222,105,2
8388,46,0,1639,212,1
8389,66,0,1722,170,1
8390,53,0,1196,132,2
8391,21,0,117,80,2
8392,60,0,2385,39,1
8393,1,0,1479,142,2
8394,48,0,2160,126,1
8395,44,0,1673,18,2
8396,52,0,2443,157,2
8397,1,0,1579,141,1
8398,56,0,1558,72,2
8399,91,0,1827,177,1
8400,7,0,2051,191,2
8401,62,0,1495,227,2
8402,42,0,1476,27,2
8403,75,0,1782,104,2
8404,97,0,648,176,1
8405,89,0,1442,33,2
8406,18,0,602,83,2
8407,80,0,1511,241,2
8408,87,0,1389,196,1
8409,82,0,399,51,2
8410,46,0,1133,42,2
8411,46,0,119,166,2
8412,24,0,118,147,2
8413,35,0,304,234,2
8414,5,0,68,43,1
8415,47,0,1002,202,1
8416,39,0,2081,121,1
8417,1,0,326,234,2
8418,56,0,635,95,1
8419,93,0,1617,225,2
8420,18,0,1558,217,2
8421,53,0,639,117,1
8422,10,0,645,242,2
8423,47,0,801,147,1
8424,12,0,1438,124,1
8425,20,0,1274,13,1
8426,51,0,257,38,2
8427,68,0,1145,108,1
8428,66,0,60,45,1
8429,93,0,2184,29,2
8430,40,0,1445,230,2
8431,22,0,994,189,1
8432,45,0,2358,231,1
8433,34,0,1974,32,1
8434,79,0,123,163,1
8435,80,0,465,107,2
8436,34,0,1799,92,2
8437,73,0,1032,15,1
8438,97,0,639,185,1
8439,92,0,1323,71,2
8440,35,0,1193,175,2
8441,19,0,906,214,1
8442,90,0,2374,82,1
8443,24,0,179,211,2
8444,60,0,1756,227,1
8445,39,0,1201,94,2
8446,9,0,816,8,2
8447,91,0,2286,242,2
8448,54,0,2212,121,1
8449,75,0,2126,123,1
8450,42,0,2409,214,1
8451,44,0,1398,199,2
8452,52,0,786,52,2
8453,38,0,513,135,2
8454,86,0,2051,63,1
8455,0,0,2361,132,1
8456,77,0,1103,247,1
8457,14,0,2046,172,1
8458,76,0,445,197,2
8459,40,0,2401,60,1
8460,27,0,810,236,2
8461,91,0,2378,68,1
8462,58,0,1053,34,1
8463,84,0,1591,216,2
8464,81,0,1433,78,1
8465,64,0,1898,236,1
8466,67,0,2298,137,2
8467,80,0,2326,221,2
8468,41,0,907,31,1
8469,52,0,1154,236,1
8470,45,0,1261,21,1
8471,6,0,1287,179,1
8472,34,0,1706,130,2
8473,5,0,2374,47,2
8474,72,0,1475,247,2
8475,88,0,444,110,2
8476,38,0,586,193,1
8477,75,0,2467,72,1
8478,1,0,780,27,1
8479,6,0,1127,32,1
8480,87,0,171,246,1
8481,82,0,302,98,2
8482,27,0,777,203,1
8483,69,0,510,4,2
8484,81,0,30,53,1
8485,34,0,1495,198,2
8486,48,0,1265,58,1
8487,76,0,1538,180,2
8488,29,0,1168,32,2
8489,94,0,1274,96,1
8490,27,0,203,161,1
8491,18,0,1114,218,2
8492,51,0,2264,241,2
8493,75,0,65,218,2
8494,34,0,793,220,2
8495,12,0,1927,218,2
8496,44,0,988,51,2
8497,65,0,1886,238,2
8498,61,0,2405,221,1
8499,54,0,2239,229,1
8500,16,0,460,216,2
8501,29,0,1912,71,1
8502,29,0,1868,215,1
8503,87,0,1576,22,1
8504,48,0,1220,42,2
8505,35,0,1170,87,1
8506,25,0,1413,163,2
8507,7,0,1477,168,2
8508,83,0,69,61,2
8509,72,0,822,209,2
8510,83,0,41,101,1
8511,47,0,144,13,2
8512,20,0,1399,195,1
8513,40,0,83,15,1
8514,42,0,784,63,1
8515,65,0,1659,71,2
8516,29,0,1915,46,2
8517,37,0,898,125,1
8518,96,0,504,228,2
8519,30,0,307,178,2
8520,16,0,2462,240,2
8521,8,0,1943,27,2
8522,25,0,1801,173,2
8523,70,0,1991,143,2
8524,37,0,1387,29,2
8525,94,0,739,38,1
8526,90,0,830,78,1
8527,99,0,213,57,1
8528,62,0,984,190,2
8529,84,0,1467,62,2
8530,21,0,673,145,1
8531,55,0,1136,195,2
8532,76,0,17,135,1
8533,45,0,1843,64,2
8534,19,0,407,112,2
8535,2,0,2250,167,1
8536,3,0,2334,66,2
8537,91,0,1179,173,1
8538,8,0,1403,246,1
8539,85,0,2326,168,1
8540,42,0,1528,136,2
8541,89,0,2053,248,1
8542,75,0,1022,126,1
8543,7,0,2450,32,1
8544,70,0,759,142,2
8545,13,0,2284,147,2
8546,80,0,1637,241,2
8547,71,0,2109,129,2
8548,86,0,1292,236,1
8549,33,0,1145,57,1
8550,7,0,1567,156,1
8551,46,0,1537,135,2
8552,93,0,2036,79,2
8553,54,0,2176,109,2
8554,81,0,1343,135,2
8555,29,0,1321,59,1
8556,54,0,663,247,2
8557,56,0,647,184,2
8558,71,0,1264,133,1
8559,96,0,1687,192,2
8560,45,0,960,49,1
8561,74,0,2029,54,1
8562,32,0,634,194,1
8563,55,0,1662,168,1
8564,59,0,2134,237,1
8565,87,0,2014,80,1
8566,75,0,2206,55,1
8567,16,0,60,135,2
8568,90,0,380,247,2
8569,9,0,1957,26,1
8570,41,0,733,191,1
8571,69,0,2124,191,1
8572,24,0,611,242,2
8573,43,0,1672,198,1
8574,42,0,767,181,2
8575,13,0,1692,161,1
8576,87,0,148,55,2
8577,64,0,853,70,2
8578,20,0,2081,242,2
8579,87,0,1227,81,1
8580,51,0,1982,90,1
8581,13,0,964,181,1
8582,5,0,2375,226,1
8583,37,0,1735,138,1
8584,69,0,239,108,2
8585,33,0,2450,149,2
8586,80,0,1246,87,2
8587,90,0,127,181,2
8588,69,0,2462,96,2
8589,0,0,1082,129,1
8590,43,0,758,108,2
8591,80,0,1981,189,1
8592,20,0,757,225,1
8593,42,0,2270,155,2
8594,86,0,787,82,2
8595,69,0,716,124,2
8596,93,0,1400,2,2
8597,39,0,1886,111,1
8598,78,0,898,181,1
8599,56,0,2142,22,2
8600,23,0,1107,76,1
8601,86,0,1887,181,2
8602,93,0,2188,7,1
8603,52,0,334,124,2
8604,24,0,1328,74,1
8605,92,0,1720,98,1
8606,76,0,1126,202,2
8607,54,0,1562,153,2
8608,71,0,1381,151,1
8609,73,0,1027,39,1
8610,31,0,723,162,1
8611,79,0,1346,200,2
8612,58,0,2492,221,1
8613,15,0,1656,166,1
8614,57,0,1744,111,2
8615,11,0,1501,107,2
8616,75,0,1842,151,2
8617,11,0,2192,67,1
8618,73,0,753,6,2
8619,34,0,770,165,2
8620,30,0,2139,215,2
8621,94,0,2087,24,1
8622,10,0,2056,176,2
8623,6,0,276,48,1
8624,60,0,699,232,2
8625,13,0,2101,88,2
8626,70,0,1340,217,2
8627,45,0,1259,102,1
8628,37,0,1303,205,1
8629,7,0,503,172,2
8630,7,0,695,97,2
8631,67,0,933,131,2
8632,98,0,2343,134,2
8633,85,0,725,207,1
8634,0,0,268,61,2
8635,85,0,113,168,1
8636,63,0,2172,177,2
8637,72,0,1957,205,2
8638,79,0,412,78,1
8639,66,0,1249,192,1
8640,65,0,2323,205,2
8641,37,0,1134,70,1
8642,76,0,1612,223,2
8643,76,0,1861,78,2
8644,55,0,999,215,2
8645,47,0,377,111,2
8646,48,0,2400,59,2
8647,67,0,777,180,1
8648,56,0,818,41,2
8649,80,0,1179,209,1
8650,49,0,2269,84,2
8651,76,0,1045,172,1
8652,50,0,632,189,1
8653,51,0,1007,38,1
8654,59,0,1223,220,2
8655,14,0,287,202,2
8656,24,0,1165,86,2
8657,86,0,52,178,1
8658,96,0,2430,14,1
8659,92,0,671,95,2
8660,8,0,358,46,2
8661,52,0,2148,247,2
8662,35,0,16,220,1
8663,24,0,1712,126,1
8664,56,0,735,224,1
8665,47,0,256,8,1
8666,61,1,1576,0,1
8667,3,0,2285,101,2
8668,21,0,521,81,1
8669,58,0,623,142,2
8670,62,0,3,123,1
8671,74,0,109,29,1
8672,45,0,434,97,1
8673,62,0,533,221,2
8674,28,0,1073,54,1
8675,87,0,1046,92,2
8676,71,0,648,98,2
8677,44,0,1739,42,2
8678,49,0,1162,38,2
8679,42,0,2414,40,1
8680,53,0,1200,218,1
8681,32,0,904,186,1
8682,57,0,773,85,1
8683,48,0,74,205,2
8684,82,0,1894,69,2
8685,15,0,1931,33,1
8686,53,0,336,90,1
8687,48,0,2494,55,2
8688,35,0,1483,135,1
8689,45,0,1391,99,2
8690,13,1,1986,0,2
8691,64,0,29,3,2
8692,69,0,1693,106,1
8693,49,0,936,129,2
8694,8,0,1091,34,1
8695,13,0,889,189,1
8696,27,0,328,218,1
8697,3,0,1926,109,2
8698,97,0,2477,70,2
8699,12,0,1337,115,1
8700,82,0,576,141,2
8701,12,0,757,44,1
8702,8,0,1010,176,1
8703,65,0,1067,101,1
8704,88,0,406,89,1
8705,97,0,1172,70,2
8706,8,0,1728,199,1
8707,46,0,1097,240,1
8708,39,0,1767,110,1
8709,50,0,350,88,1
8710,86,0,997,97,2
8711,89,0,414,219,2
8712,42,0,539,42,2
8713,80,0,586,170,2
8714,65,0,1394,125,2
8715,53,0,2105,85,1
8716,69,0,427,219,2
8717,23,0,148,209,2
8718,49,0,131,18,2
8719,5,0,379,124,1
8720,48,0,2034,135,2
8721,36,0,1730,45,2
8722,50,0,1031,6,2
8723,94,0,1456,238,1
8724,51,0,1858,37,1
8725,79,0,1163,116,2
8726,69,0,989,39,1
8727,44,0,258,43,1
8728,32,0,1099,205,1
8729,97,0,717,68,2
8730,59,0,2484,180,2
