Agent_ID,Age,PublicTransport_Jobs,essential_worker,Adherence_to_Intervention,AdminUnitName,H_Lat,H_Lon,HID,school_id,WorkPlaceID,Hospital ID
8046,72,1,0,0.4,some_village,0.81886303,0.4693324,1183,0,32,19
8047,19,1,0,0.9,some_village,0.5822345,0.49662971,1975,5,0,15
8048,70,0,0,0.2,some_village,0.46024525,0.765751,14,0,12,15
8049,62,0,0,0.2,some_village,0.1613307,0.21664369,1531,0,18,12
8050,17,0,0,1.0,some_village,0.99227625,0.81027293,663,39,0,14
8051,84,0,0,0.1,some_village,0.3447305,0.19009638,2214,0,35,10
8052,16,0,0,1.0,some_village,0.594621,0.7869246,316,43,0,14
8053,63,0,0,0.5,some_village,0.0065885186,0.1765964,435,0,46,11
8054,39,1,0,1.0,some_village,0.85944384,0.9922571,600,0,38,13
8055,20,0,0,0.1,some_village,0.10311341,0.5307916,1102,20,0,6
8056,83,0,0,0.0,some_village,0.6027431,0.77800816,2432,0,48,7
8057,87,0,0,0.2,some_village,0.9057655,0.19893146,2136,0,6,3
8058,78,0,0,0.4,some_village,0.3897032,0.35007536,767,0,23,9
8059,20,0,0,0.9,some_village,0.7326007,0.15700698,1164,5,0,5
8060,53,1,0,0.8,some_village,0.45485556,0.78886986,2223,0,48,10
8061,99,0,0,0.8,some_village,0.7405341,0.39389724,2027,0,11,6
8062,86,0,0,0.1,some_village,0.91360325,0.5766608,724,0,15,16
8063,30,0,0,0.2,some_village,0.41639113,0.18238282,2416,0,41,10
8064,11,1,0,0.8,some_village,0.5071627,0.5675535,2341,33,0,18
8065,90,1,0,0.1,some_village,0.36743522,0.39991117,716,0,14,6
8066,2,0,0,0.9,some_village,0.65337735,0.5973714,1242,2,0,10
8067,62,0,0,1.0,some_village,0.22671723,0.3857587,140,0,26,12
8068,68,0,0,0.8,some_village,0.9131224,0.9242392,1937,0,41,19
8069,95,1,0,0.5,some_village,0.6116732,0.6942351,424,0,27,1
8070,45,0,0,0.6,some_village,0.22547567,0.09823614,468,0,44,20
8071,6,0,0,0.9,some_village,0.3406564,0.41898692,213,35,0,6
8072,93,1,0,0.3,some_village,0.40282142,0.9037134,867,0,19,12
8073,83,0,0,0.6,some_village,0.8489001,0.19315267,1823,0,21,4
8074,4,0,0,0.8,some_village,0.41937262,0.9258566,1431,2,0,13
8075,78,0,0,0.6,some_village,0.21466684,0.9103509,2449,0,24,10
8076,92,0,0,0.1,some_village,0.21800733,0.260136,1604,0,33,7
8077,84,0,0,0.3,some_village,0.30746174,0.07306999,610,0,19,18
8078,19,0,0,0.6,some_village,0.64913255,0.34925562,598,26,0,12
8079,24,1,0,0.9,some_village,0.7481433,0.9185079,1345,27,0,5
8080,85,0,0,0.1,some_village,0.3729486,0.57441074,1443,0,26,19
8081,22,1,0,0.2,some_village,0.91803014,0.53437513,2224,47,0,20
8082,0,1,0,0.5,some_village,0.41638714,0.9075237,1999,11,0,2
8083,49,0,0,1.0,some_village,0.9824332,0.17208534,1495,0,28,1
8084,24,0,0,0.6,some_village,0.50617737,0.9887878,797,39,0,4
8085,57,0,0,0.6,some_village,0.17752147,0.87340397,1184,0,50,10
8086,19,1,0,0.8,some_village,0.489186,0.7811696,525,22,0,15
8087,75,0,0,0.4,some_village,0.92007744,0.2844048,1707,0,9,20
8088,1,0,0,0.6,some_village,0.21278274,0.35804534,1700,6,0,7
8089,57,0,0,0.1,some_village,0.79586166,0.4905076,2072,0,9,3
8090,37,0,0,0.0,some_village,0.74142015,0.06562096,73,0,42,5
8091,34,0,0,0.0,some_village,0.45893878,0.97583437,784,0,44,2
8092,55,1,0,0.6,some_village,0.6089931,0.6785374,1766,0,41,15
8093,38,1,0,0.2,some_village,0.05321145,0.6777479,938,0,50,15
8094,39,1,0,0.9,some_village,0.6526492,0.8201702,1727,0,32,18
8095,56,1,0,0.7,some_village,0.5063544,0.90839183,1474,0,6,14
8096,11,0,0,0.3,some_village,0.2614057,0.92563313,1885,8,0,9
8097,61,0,0,0.8,some_village,0.24177045,0.51431024,429,0,1,11
8098,56,0,0,0.8,some_village,0.2490511,0.9247373,576,0,9,4
8099,46,0,0,0.7,some_village,0.90096986,0.7212458,389,0,30,2
8100,95,0,0,0.2,some_village,0.8330107,0.66638136,11,0,40,2
8101,10,0,0,0.8,some_village,0.8787571,0.10882294,1587,7,0,6
8102,82,1,0,0.5,some_village,0.1479891,0.765491,1565,0,10,3
8103,37,0,0,0.0,some_village,0.372064,0.045076966,2435,0,24,10
8104,75,0,0,0.2,some_village,0.8309009,0.19704634,1022,0,9,15
8105,33,0,0,0.7,some_village,0.7863831,0.25528747,2275,0,44,16
8106,35,0,0,0.4,some_village,0.15300965,0.068615675,1583,0,47,8
8107,6,0,0,0.6,some_village,0.9707437,0.7032445,2401,14,0,8
8108,40,0,0,0.9,some_village,0.55328685,0.21735317,143,0,19,18
8109,26,1,0,0.1,some_village,0.28451282,0.20252877,519,0,24,14
8110,60,1,0,0.4,some_village,0.6829243,0.32810622,1564,0,47,14
8111,27,0,0,0.0,some_village,0.3664946,0.25885826,225,0,39,3
8112,17,1,0,0.7,some_village,0.72615016,0.64067566,2466,12,0,17
8113,44,1,0,0.3,some_village,0.7525446,0.059067786,194,0,18,10
8114,22,0,0,0.6,some_village,0.21550447,0.67802763,947,29,0,19
8115,32,0,0,0.7,some_village,0.039120734,0.50060606,443,0,13,7
8116,4,0,0,0.3,some_village,0.9528244,0.39499462,1387,12,0,20
8117,38,0,0,0.8,some_village,0.7239875,0.35915214,2361,0,8,10
8118,66,1,0,0.6,some_village,0.44371504,0.10466015,799,0,32,11
8119,7,0,0,0.8,some_village,0.40033692,0.022634745,1358,32,0,6
8120,72,1,0,0.8,some_village,0.16589504,0.9664657,1421,0,12,18
8121,34,1,0,0.6,some_village,0.756931,0.72448045,2389,0,8,16
8122,35,1,0,0.0,some_village,0.7117816,0.22992092,402,0,30,14
8123,21,1,0,0.4,some_village,0.2691738,0.91425735,1943,42,0,3
8124,41,0,0,0.2,some_village,0.6465561,0.41420716,2354,0,5,8
8125,77,0,0,0.6,some_village,0.040984035,0.045449376,1457,0,18,1
8126,97,0,0,0.8,some_village,0.12501729,0.95239264,1145,0,19,12
8127,68,0,0,0.5,some_village,0.96432406,0.6096484,1196,0,36,14
8128,62,1,0,1.0,some_village,0.3829441,0.49634695,1003,0,11,6
8129,99,1,0,0.2,some_village,0.46530664,0.87180936,1523,0,2,2
8130,45,0,0,0.4,some_village,0.6670828,0.71876514,1025,0,41,15
8131,11,0,0,0.5,some_village,0.17611247,0.5131926,1045,4,0,8
8132,17,1,0,0.3,some_village,0.99353474,0.22818309,1130,1,0,3
8133,17,1,0,0.4,some_village,0.92605436,0.36508447,2179,38,0,17
8134,10,0,0,0.3,some_village,0.7223571,0.824192,1138,14,0,14
8135,54,1,0,0.9,some_village,0.059810758,0.06173402,2308,0,42,17
8136,2,1,0,0.9,some_village,0.30820352,0.43689686,2386,25,0,17
8137,93,0,1,0.2,some_village,0.55579877,0.16417438,2036,0,13,7
8138,71,0,0,0.4,some_village,0.12064654,0.15522367,243,0,33,11
8139,60,0,0,1.0,some_village,0.49278015,0.5078204,1079,0,11,12
8140,96,1,0,0.2,some_village,0.30482697,0.22157967,2272,0,26,8
8141,46,1,0,0.5,some_village,0.5878385,0.034903407,297,0,43,11
8142,84,1,0,0.7,some_village,0.030014396,0.51946557,322,0,35,8
8143,67,0,0,0.6,some_village,0.69765556,0.34694475,1619,0,22,5
8144,40,0,0,0.4,some_village,0.86286783,0.47519356,1915,0,10,17
8145,50,0,0,0.7,some_village,0.6494318,0.37075537,164,0,11,6
8146,9,1,0,0.8,some_village,0.46117783,0.39371383,1014,9,0,12
8147,60,1,0,0.7,some_village,0.7958077,0.52463144,690,0,42,5
8148,13,1,0,0.8,some_village,0.4396804,0.931125,1339,50,0,3
8149,66,0,0,0.4,some_village,0.38568145,0.79696584,391,0,29,7
8150,55,0,0,0.4,some_village,0.68446845,0.9638705,1107,0,9,14
8151,17,1,0,0.2,some_village,0.8807321,0.31354368,2357,15,0,3
8152,90,0,0,0.9,some_village,0.5484137,0.7954531,1176,0,16,11
8153,63,0,0,0.6,some_village,0.43692434,0.5743856,1750,0,31,15
8154,19,0,0,0.2,some_village,0.93142587,0.98715824,2176,30,0,11
8155,25,1,1,0.8,some_village,0.5330956,0.4285649,2056,0,7,4
8156,8,0,0,0.8,some_village,0.58625966,0.788081,1259,15,0,14
8157,96,1,0,0.9,some_village,0.31210196,0.65116286,1841,0,21,1
8158,93,0,0,0.9,some_village,0.08460909,0.6135117,1974,0,8,7
8159,92,0,0,0.6,some_village,0.8783739,0.21938622,244,0,15,13
8160,34,0,0,0.8,some_village,0.21731716,0.09467381,410,0,33,2
8161,85,0,0,0.1,some_village,0.6079455,0.23233509,381,0,15,2
8162,23,1,0,0.3,some_village,0.038925588,0.14066857,903,48,0,15
8163,46,1,0,0.0,some_village,0.4991703,0.54033697,1319,0,38,9
8164,71,0,0,0.6,some_village,0.9027537,0.025645018,355,0,4,4
8165,63,0,0,0.7,some_village,0.6483176,0.6336042,1683,0,40,9
8166,36,1,0,0.1,some_village,0.24090385,0.9447427,398,0,24,10
8167,60,1,1,0.6,some_village,0.56372,0.421403,1540,0,2,13
8168,53,0,0,0.2,some_village,0.26208508,0.6304386,2492,0,41,1
8169,53,1,0,0.3,some_village,0.5476476,0.4222765,1078,0,34,7
8170,34,1,0,0.6,some_village,0.40418363,0.14804119,2018,0,34,11
8171,34,1,0,0.1,some_village,0.10235298,0.14298218,400,0,41,13
8172,29,1,0,0.6,some_village,0.04073018,0.9887131,850,0,20,16
8173,82,0,0,0.2,some_village,0.5763069,0.21876222,1479,0,5,18
8174,85,0,0,0.9,some_village,0.14093441,0.887388,1083,0,48,12
8175,48,0,0,0.8,some_village,0.9886409,0.7103486,2421,0,22,10
8176,8,1,0,0.8,some_village,0.38563907,0.61371565,549,25,0,20
8177,47,1,0,0.4,some_village,0.63524425,0.94933975,1183,0,34,19
8178,18,0,0,0.1,some_village,0.65998656,0.06285918,1542,18,0,10
8179,49,0,0,0.9,some_village,0.9702177,0.6756837,2155,0,9,18
8180,33,0,0,0.2,some_village,0.1574632,0.4094233,785,0,32,13
8181,90,0,0,0.7,some_village,0.6568938,0.09432143,406,0,23,10
8182,58,1,0,0.7,some_village,0.4216808,0.08843285,2412,0,5,14
8183,99,0,0,0.3,some_village,0.28427625,0.18596715,482,0,42,17
8184,9,1,0,0.7,some_village,0.973457,0.047849774,2461,49,0,19
8185,30,0,0,0.9,some_village,0.33088684,0.4187873,716,0,10,8
8186,93,0,0,0.8,some_village,0.7684977,0.92270523,1409,0,50,1
8187,35,0,0,0.1,some_village,0.049214303,0.4615836,2420,0,17,20
8188,82,0,0,0.5,some_village,0.93705916,0.52458155,1074,0,33,4
8189,65,0,0,1.0,some_village,0.83044493,0.7090132,2298,0,22,19
8190,24,0,0,0.2,some_village,0.8893761,0.07617539,484,23,0,10
8191,98,0,0,0.5,some_village,0.32751608,0.56007445,1978,0,25,8
8192,50,1,0,0.6,some_village,0.38657528,0.01817727,1867,0,22,16
8193,29,0,0,0.7,some_village,0.40831053,0.19473636,2012,0,30,17
8194,95,0,0,0.6,some_village,0.2954601,0.19676828,1827,0,38,11
8195,13,0,0,0.6,some_village,0.18570554,0.12416047,2323,14,0,18
8196,6,0,0,0.0,some_village,0.912956,0.88853544,766,42,0,7
8197,92,0,0,0.6,some_village,0.977153,0.71774584,2112,0,28,3
8198,32,0,0,0.4,some_village,0.86607414,0.4501543,67,0,16,19
8199,26,0,0,0.2,some_village,0.90761286,0.51795125,1466,0,3,11
8200,80,0,0,0.9,some_village,0.42507553,0.3439384,1220,0,45,12
8201,81,0,0,0.7,some_village,0.86195904,0.8603389,1916,0,11,4
8202,47,0,0,0.1,some_village,0.079351425,0.40585154,969,0,28,11
8203,54,0,0,0.9,some_village,0.7304591,0.6498573,443,0,38,1
8204,1,0,0,0.7,some_village,0.065638185,0.35357082,1698,21,0,14
8205,53,0,0,0.6,some_village,0.8087269,0.93911767,2186,0,16,2
8206,53,0,1,0.5,some_village,0.16985953,0.98150986,1892,0,30,11
8207,50,1,0,0.2,some_village,0.75361425,0.43391824,628,0,23,3
8208,40,1,0,0.6,some_village,0.28976458,0.0812211,1845,0,11,14
8209,19,0,0,0.3,some_village,0.53248155,0.1813842,954,7,0,14
8210,66,0,0,0.5,some_village,0.6856502,0.90037125,1968,0,8,13
8211,95,1,0,0.6,some_village,0.9988837,0.80588835,1411,0,46,15
8212,34,1,0,0.7,some_village,0.19911188,0.9518045,72,0,16,13
8213,16,0,0,0.7,some_village,0.39550847,0.506844,1989,8,0,7
8214,99,0,0,0.7,some_village,0.010731339,0.2469455,1175,0,24,3
8215,2,0,0,0.1,some_village,0.6479029,0.8504722,521,35,0,17
8216,52,0,0,0.3,some_village,0.23163748,0.16686845,2107,0,6,5
8217,85,0,0,0.2,some_village,0.048179567,0.8445761,2419,0,50,14
8218,37,0,0,0.3,some_village,0.69413865,0.37431192,185,0,2,8
8219,13,0,0,0.9,some_village,0.46941936,0.24386632,419,16,0,20
8220,41,1,0,0.7,some_village,0.78981096,0.4217505,455,0,3,16
8221,33,0,0,0.4,some_village,0.24951881,0.6759574,188,0,32,6
8222,32,0,0,0.7,some_village,0.39090133,0.50656265,500,0,35,18
8223,21,0,0,0.7,some_village,0.22240514,0.7668869,2271,49,0,6
8224,30,1,0,1.0,some_village,0.6945774,0.27615815,302,0,49,1
8225,88,0,0,0.7,some_village,0.2123487,0.6895553,104,0,4,12
8226,6,0,0,0.0,some_village,0.2757129,0.07961136,2036,30,0,16
8227,70,1,0,0.2,some_village,0.033424318,0.5997708,2382,0,32,19
8228,41,0,0,0.1,some_village,0.5624727,0.44705474,1762,0,4,4
8229,16,1,0,1.0,some_village,0.33717448,0.42414713,2050,13,0,19
8230,98,0,0,0.3,some_village,0.3140555,0.25436622,122,0,48,12
8231,78,0,0,0.8,some_village,0.83261395,0.84195197,1395,0,21,2
8232,83,0,0,0.5,some_village,0.55345845,0.72582865,477,0,20,18
8233,83,0,0,0.2,some_village,0.27485067,0.46305716,2159,0,21,3
8234,90,0,0,0.2,some_village,0.06905693,0.8121475,119,0,39,12
8235,27,0,0,0.3,some_village,0.55949193,0.1952579,293,0,26,5
8236,14,0,0,0.4,some_village,0.27536637,0.4877401,676,5,0,8
8237,86,0,0,0.1,some_village,0.5748505,0.74427634,1694,0,20,8
8238,66,0,0,0.9,some_village,0.9820413,0.7284962,249,0,10,8
8239,61,1,0,0.3,some_village,0.706781,0.30388147,1187,0,24,11
8240,56,0,0,0.6,some_village,0.14073104,0.29017532,863,0,22,14
8241,62,1,0,0.7,some_village,0.064520955,0.5924921,138,0,23,7
8242,4,1,0,0.5,some_village,0.92755324,0.5674971,1275,3,0,20
8243,30,0,0,0.2,some_village,0.98469025,0.56811935,830,0,45,19
8244,67,0,1,0.6,some_village,0.6478618,0.4777884,1901,0,43,4
8245,82,1,0,0.1,some_village,0.10180962,0.24419475,1445,0,18,2
8246,86,1,0,0.6,some_village,0.75295043,0.9853197,1603,0,50,1
8247,19,1,0,0.2,some_village,0.6588691,0.750069,747,20,0,1
8248,83,0,0,0.6,some_village,0.5481119,0.27983135,1947,0,47,6
8249,11,0,0,0.4,some_village,0.8514177,0.96771884,1650,11,0,2
8250,3,1,0,0.6,some_village,0.8649503,0.82842845,1358,31,0,7
8251,68,1,0,0.8,some_village,0.3625188,0.73975015,1904,0,1,15
8252,52,1,0,0.8,some_village,0.19928128,0.30695438,2333,0,45,14
8253,37,0,0,0.6,some_village,0.23849243,0.08011955,2078,0,40,15
8254,19,0,0,0.7,some_village,0.5475113,0.7674785,169,26,0,3
8255,0,0,0,0.9,some_village,0.39741087,0.2717203,123,16,0,17
8256,94,1,0,0.8,some_village,0.4468915,0.84321076,1847,0,26,13
8257,47,0,0,0.6,some_village,0.34758806,0.8850072,161,0,31,2
8258,67,0,0,0.2,some_village,0.15693313,0.7428386,932,0,29,9
8259,11,1,0,0.2,some_village,0.6986313,0.86783874,2440,21,0,20
8260,83,0,0,0.4,some_village,0.4827217,0.19611001,444,0,41,9
8261,91,1,0,0.7,some_village,0.51367366,0.1106593,2348,0,20,12
8262,47,0,0,0.1,some_village,0.2555579,0.1949119,878,0,24,2
8263,28,0,0,0.8,some_village,0.36680913,0.20274574,2326,0,29,20
8264,30,0,0,0.4,some_village,0.94558346,0.64720243,1016,0,16,6
8265,4,1,0,0.7,some_village,0.41991657,0.5542056,1283,50,0,16
8266,20,0,0,0.9,some_village,0.143578,0.28626335,529,30,0,6
8267,65,0,0,0.1,some_village,0.7140002,0.9309657,1753,0,26,8
8268,39,0,0,0.8,some_village,0.4753735,0.603114,119,0,4,15
8269,91,0,0,1.0,some_village,0.28228974,0.8347623,1327,0,22,20
8270,2,0,0,0.0,some_village,0.8740719,0.49538016,997,2,0,5
8271,18,1,0,0.6,some_village,0.036379933,0.37138897,104,21,0,19
8272,4,0,0,0.2,some_village,0.05428064,0.9686341,710,10,0,1
8273,20,1,0,0.2,some_village,0.06102532,0.7595637,1951,44,0,17
8274,23,0,0,0.4,some_village,0.9599423,0.06655431,2109,7,0,8
8275,98,0,0,0.7,some_village,0.9466518,0.09115863,1475,0,31,4
8276,99,0,0,0.9,some_village,0.9524463,0.8682367,2280,0,36,10
8277,39,0,0,0.2,some_village,0.464781,0.20983618,1534,0,35,2
8278,43,0,0,0.7,some_village,0.33952832,0.68428254,1286,0,10,11
8279,29,1,0,0.3,some_village,0.05555135,0.11834192,1416,0,32,9
8280,54,1,0,0.7,some_village,0.8705207,0.41356152,1149,0,8,2
8281,68,0,0,0.5,some_village,0.14670318,0.7882653,2158,0,45,8
8282,48,1,0,0.9,some_village,0.035619378,0.2017898,1658,0,33,15
8283,69,1,0,0.2,some_village,0.514048,0.6173396,636,0,26,2
8284,75,0,0,0.5,some_village,0.98784745,0.8648886,1486,0,21,11
8285,99,0,0,0.3,some_village,0.23137563,0.117546976,1712,0,26,6
8286,4,0,0,0.9,some_village,0.39135224,0.54747885,1913,40,0,8
8287,21,1,0,0.6,some_village,0.07848215,0.032645524,1358,43,0,10
8288,26,1,0,0.3,some_village,0.43817967,0.33089238,1841,0,11,19
8289,57,1,0,0.3,some_village,0.5392124,0.3633873,234,0,11,17
8290,74,0,0,0.8,some_village,0.5236483,0.5467901,1516,0,8,16
8291,98,0,0,0.9,some_village,0.31647086,0.8005091,2049,0,23,12
8292,6,0,0,0.7,some_village,0.5560536,0.30361235,791,22,0,4
8293,22,0,0,0.1,some_village,0.5294813,0.91759837,2327,35,0,3
8294,33,0,0,0.4,some_village,0.18902797,0.54019445,2461,0,37,16
8295,22,0,0,0.7,some_village,0.2595213,0.45751607,2120,12,0,10
8296,61,0,0,0.7,some_village,0.6887102,0.60275185,1640,0,45,9
8297,9,1,0,0.1,some_village,0.8020862,0.4261093,947,44,0,6
8298,7,0,0,0.6,some_village,0.65157115,0.69171655,1891,21,0,4
8299,52,0,0,0.5,some_village,0.23911732,0.9418127,2217,0,6,15
8300,92,0,0,0.4,some_village,0.63997597,0.58639216,984,0,29,18
8301,68,0,0,0.0,some_village,0.57560563,0.9342928,2408,0,18,9
8302,0,0,0,0.3,some_village,0.98541343,0.90018004,661,12,0,14
8303,59,0,0,0.7,some_village,0.51054084,0.6537708,1704,0,12,3
8304,12,0,0,0.1,some_village,0.44568527,0.09642029,327,12,0,15
8305,77,0,0,0.7,some_village,0.7172501,0.588825,2344,0,46,1
8306,9,0,0,0.2,some_village,0.80672663,0.53945243,2254,9,0,12
8307,20,0,0,0.0,some_village,0.8519685,0.4171641,223,4,0,3
8308,0,0,0,0.9,some_village,0.20030648,0.98869145,1984,32,0,2
8309,63,0,0,0.1,some_village,0.95144767,0.15292686,1099,0,30,8
8310,7,1,0,0.4,some_village,0.74271137,0.9152466,1821,40,0,2
8311,7,1,0,0.5,some_village,0.84563684,0.27351224,2419,2,0,13
8312,89,0,0,0.9,some_village,0.15273374,0.95861447,2372,0,35,12
8313,40,0,0,0.7,some_village,0.66633755,0.45242256,1410,0,2,11
8314,74,1,0,1.0,some_village,0.9000013,0.8332104,1665,0,26,20
8315,27,0,0,0.8,some_village,0.5972407,0.5487351,1339,0,23,5
8316,78,0,0,0.3,some_village,0.24833626,0.50221455,1455,0,12,15
8317,85,0,0,0.7,some_village,0.15488046,0.74142295,244,0,34,14
8318,47,0,0,0.0,some_village,0.58550864,0.12421352,2369,0,9,14
8319,84,0,0,0.8,some_village,0.50402874,0.30521894,2211,0,35,16
8320,54,0,0,0.3,some_village,0.9966093,0.57352203,2396,0,3,4
8321,90,0,0,1.0,some_village,0.5999794,0.69234,2031,0,24,17
8322,63,0,0,0.2,some_village,0.61413944,0.43975556,2167,0,15,2
8323,6,0,0,0.3,some_village,0.34497237,0.47321588,2008,46,0,3
8324,46,0,0,0.2,some_village,0.6112792,0.6727347,312,0,18,5
8325,51,0,0,0.2,some_village,0.22961271,0.1976316,1962,0,40,20
8326,81,0,0,0.4,some_village,0.12215567,0.72244155,7,0,11,7
8327,13,0,0,0.1,some_village,0.8785504,0.03301686,97,5,0,15
8328,36,0,0,0.0,some_village,0.82383937,0.58649147,142,0,41,11
8329,92,0,0,0.9,some_village,0.8713317,0.80026764,356,0,16,6
8330,17,1,0,0.8,some_village,0.8238557,0.30404013,1332,16,0,19
8331,40,0,0,0.8,some_village,0.9239514,0.08434534,1146,0,14,17
8332,37,0,0,0.3,some_village,0.45996845,0.98631704,1719,0,2,19
8333,7,1,0,1.0,some_village,0.14018917,0.2634982,2217,16,0,12
8334,56,0,0,0.7,some_village,0.6697451,0.8019491,268,0,25,1
8335,98,0,0,1.0,some_village,0.79549134,0.64352465,514,0,3,18
8336,41,0,0,0.9,some_village,0.9773106,0.9076366,1829,0,10,19
8337,26,0,0,0.5,some_village,0.6516663,0.019545913,486,0,48,6
8338,69,0,0,0.8,some_village,0.20229179,0.14983696,2343,0,21,2
8339,50,0,0,0.8,some_village,0.026386976,0.99076945,625,0,40,3
8340,30,1,1,0.9,some_village,0.1787318,0.84178305,2042,0,13,1
8341,54,0,0,0.5,some_village,0.9179679,0.70064354,1833,0,9,7
8342,44,0,0,0.3,some_village,0.5946239,0.24139673,335,0,18,17
8343,35,0,0,0.1,some_village,0.51822215,0.30078256,2461,0,45,16
8344,17,0,0,0.9,some_village,0.026707828,0.28047878,2077,2,0,9
8345,55,0,0,0.1,some_village,0.16690725,0.37978363,2215,0,2,16
8346,19,0,0,0.5,some_village,0.3278432,0.25076145,1892,16,0,17
8347,97,0,0,0.0,some_village,0.6864249,0.4551937,1704,0,26,11
8348,9,0,0,0.7,some_village,0.9371301,0.22652102,2058,6,0,10
8349,10,0,0,0.9,some_village,0.94640756,0.22390997,2376,40,0,16
8350,0,0,0,0.8,some_village,0.53077126,0.42227978,320,28,0,17
8351,15,0,0,0.3,some_village,0.60540193,0.1867857,998,11,0,17
8352,87,1,0,0.8,some_village,0.500145,0.12080026,1077,0,50,20
8353,10,0,0,1.0,some_village,0.18268335,0.03761965,2326,38,0,15
8354,42,1,0,0.5,some_village,0.69996333,0.112767935,1102,0,9,2
8355,7,0,0,0.7,some_village,0.80892974,0.1381728,1974,13,0,18
8356,93,0,0,0.1,some_village,0.76796794,0.5475317,103,0,45,5
8357,96,1,0,0.3,some_village,0.50844693,0.08463383,2002,0,23,2
8358,32,0,0,0.6,some_village,0.4229675,0.77796674,2265,0,22,3
8359,78,1,0,0.1,some_village,0.4064783,0.18095678,176,0,41,4
8360,60,1,0,0.3,some_village,0.2862563,0.6575928,686,0,24,15
8361,7,0,0,0.9,some_village,0.6595893,0.5789506,897,18,0,16
8362,32,0,0,0.2,some_village,0.40990663,0.8622265,225,0,32,3
8363,2,0,0,0.3,some_village,0.8405421,0.32501036,1531,15,0,11
8364,30,1,0,1.0,some_village,0.2492531,0.9280675,2027,0,3,11
8365,25,0,0,0.8,some_village,0.6806086,0.93682414,119,0,16,17
8366,10,0,0,0.7,some_village,0.9444904,0.82037824,567,33,0,11
8367,90,1,0,0.9,some_village,0.72705704,0.7383267,2103,0,44,5
8368,65,0,0,0.4,some_village,0.88987255,0.85634947,321,0,8,18
8369,85,1,0,0.2,some_village,0.13996089,0.5167736,1301,0,10,9
8370,68,0,0,0.4,some_village,0.5902018,0.6139959,1036,0,19,19
8371,26,0,0,0.5,some_village,0.0070965886,0.18049586,706,0,4,18
8372,7,0,0,0.7,some_village,0.24337548,0.7421251,1074,1,0,10
8373,24,0,0,0.9,some_village,0.61164194,0.2908411,1691,40,0,20
8374,20,1,0,0.9,some_village,0.79435724,0.6459929,169,47,0,13
8375,48,0,0,0.3,some_village,0.4978181,0.22772884,2182,0,13,3
8376,24,1,0,0.5,some_village,0.27484554,0.81801057,188,30,0,16
8377,5,0,0,0.2,some_village,0.5464542,0.825476,661,4,0,6
8378,85,1,0,0.2,some_village,0.21127784,0.15782493,2279,0,10,15
8379,85,0,0,0.5,some_village,0.5547096,0.68782645,383,0,24,1
8380,44,0,0,0.3,some_village,0.13639736,0.4805969,1779,0,48,11
8381,26,1,0,0.3,some_village,0.06181544,0.88151807,920,0,12,11
8382,95,0,0,0.9,some_village,0.57888436,0.8242689,11,0,3,16
8383,15,0,0,0.8,some_village,0.7389782,0.83725935,1233,35,0,10
8384,19,1,0,0.1,some_village,0.714254,0.92352444,2380,44,0,6
8385,1,0,0,0.6,some_village,0.06924385,0.43005008,1089,6,0,19
8386,87,1,0,0.6,some_village,0.936933,0.39855045,2277,0,19,10
8387,46,1,0,1.0,some_village,0.7843991,0.0022748709,126,0,38,17
8388,76,1,0,0.2,some_village,0.748888,0.32088363,1967,0,16,16
8389,19,0,0,0.1,some_village,0.98096263,0.28829503,887,6,0,2
8390,37,0,0,0.5,some_village,0.42937833,0.6550542,1723,0,5,4
8391,15,0,0,0.9,some_village,0.11277974,0.17282528,746,8,0,9
8392,55,1,0,0.5,some_village,0.47176802,0.7986397,623,0,27,10
8393,41,1,0,0.8,some_village,0.79220545,0.9579442,419,0,32,3
8394,62,1,0,0.4,some_village,0.7706606,0.7459242,2314,0,9,7
8395,44,0,1,0.2,some_village,0.46353865,0.47918844,282,0,31,17
8396,12,1,0,0.9,some_village,0.8237114,0.8609053,120,23,0,1
8397,79,0,0,0.5,some_village,0.4936641,0.23587835,2306,0,20,7
8398,7,0,0,0.3,some_village,0.97242403,0.041535318,2210,50,0,15
8399,87,1,0,0.3,some_village,0.38605314,0.82718617,1791,0,14,15
8400,90,0,0,0.8,some_village,0.13182765,0.42016864,359,0,12,15
8401,92,1,0,0.4,some_village,0.30859548,0.79958516,884,0,10,18
8402,60,1,0,0.5,some_village,0.022221506,0.519111,169,0,41,14
8403,91,1,0,0.1,some_village,0.61987126,0.279383,2410,0,28,9
8404,36,0,0,0.7,some_village,0.8245795,0.5157471,1043,0,30,10
8405,73,0,0,0.3,some_village,0.7443263,0.5840506,1314,0,22,11
8406,90,0,0,0.4,some_village,0.2906301,0.88080037,987,0,22,18
8407,67,0,0,0.5,some_village,0.6468292,0.16099668,565,0,11,13
8408,8,0,0,0.4,some_village,0.9512534,0.2694084,2096,31,0,2
8409,47,0,1,0.7,some_village,0.7003302,0.93665284,2263,0,10,10
8410,98,0,0,0.2,some_village,0.5724651,0.73380226,101,0,6,14
8411,70,1,0,0.3,some_village,0.15787649,0.02426207,1022,0,9,19
8412,24,1,0,0.3,some_village,0.21549231,0.7247285,2098,4,0,14
8413,5,0,0,0.3,some_village,0.41871166,0.45682466,2470,48,0,16
8414,21,0,0,0.4,some_village,0.59182954,0.9162146,2053,14,0,16
8415,45,0,0,0.7,some_village,0.07830465,0.6359997,114,0,6,2
