Agent_ID,Age,PublicTransport_Jobs,essential_worker,Adherence_to_Intervention,VillTownName,H_Lat,H_Lon,HHID,school_id,WorkPlaceID
8779,49,0,0,0.9,some_village,0.10865027,0.48786926,712,0,9
8780,76,0,1,0.9,some_village,0.44519728,0.7373956,1508,0,25
8781,28,0,0,0.9,some_village,0.7246016,0.12820083,2299,9,0
8782,57,1,0,0.9,some_village,0.17095405,0.6052374,482,0,34
8783,59,1,1,0.6,some_village,0.70288014,0.60890305,2084,0,1
8784,19,0,0,0.8,some_village,0.7205996,0.24048841,1146,9,0
8785,71,0,0,0.7,some_village,0.14126426,0.3869319,2252,0,24
8786,28,0,0,0.9,some_village,0.06425309,0.5940639,1352,8,0
8787,43,0,0,0.4,some_village,0.70291764,0.5579006,123,0,25
8788,33,0,0,0.9,some_village,0.55898726,0.1546163,1559,0,20
8789,49,0,0,0.9,some_village,0.5162481,0.02625978,220,0,5
8790,50,0,0,0.8,some_village,0.04210788,0.4703018,1762,0,39
8791,6,0,0,0.4,some_village,0.62446123,0.142138,2453,5,0
8792,57,0,1,0.5,some_village,0.31115282,0.6972454,302,0,17
8793,6,0,0,1.0,some_village,0.07450074,0.09387773,672,6,0
8794,14,1,0,0.5,some_village,0.6076604,0.10070866,100,7,0
8795,18,0,0,0.7,some_village,0.4594118,0.6877597,837,5,0
8796,11,0,0,0.6,some_village,0.56677735,0.810599,1114,1,0
8797,78,0,0,0.6,some_village,0.8877107,0.8715588,501,0,41
8798,40,0,0,0.7,some_village,0.33365774,0.5052977,389,0,5
8799,29,0,0,0.8,some_village,0.0020434856,0.53393227,1903,6,0
8800,8,1,0,0.9,some_village,0.19506389,0.8154545,1132,10,0
8801,53,0,0,0.6,some_village,0.41412932,0.2705114,2487,0,47
8802,57,1,0,0.6,some_village,0.7529968,0.30520135,1845,0,17
8803,14,1,0,1.0,some_village,0.5600382,0.9788546,1161,9,0
8804,54,0,0,0.6,some_village,0.26572174,0.82375896,1576,0,5
8805,77,0,1,0.8,some_village,0.7366266,0.869481,1523,0,17
8806,78,1,1,0.7,some_village,0.8219634,0.9453916,766,0,50
8807,16,1,0,0.3,some_village,0.25737882,0.032744706,1604,3,0
8808,16,1,0,0.7,some_village,0.2955013,0.0025507808,2094,9,0
8809,14,0,0,0.5,some_village,0.38168907,0.6447603,1205,4,0
8810,43,0,0,0.9,some_village,0.54986,0.83062375,484,0,47
8811,14,0,0,0.9,some_village,0.36170447,0.98244524,419,5,0
8812,58,0,0,0.8,some_village,0.14057374,0.11795145,993,0,18
8813,25,0,0,0.2,some_village,0.47762436,0.2925899,2437,8,0
8814,57,1,0,1.0,some_village,0.27081305,0.8970276,1406,0,38
8815,43,0,0,0.7,some_village,0.8224711,0.42135817,979,0,31
8816,22,0,0,0.9,some_village,0.09645182,0.8848298,407,1,0
8817,40,0,0,0.5,some_village,0.36398846,0.43386078,31,0,18
8818,50,0,1,0.9,some_village,0.5582635,0.16788673,1565,0,20
8819,7,0,0,0.7,some_village,0.48609418,0.475375,540,1,0
8820,74,0,0,0.9,some_village,0.12079173,0.22205365,1348,0,27
8821,48,0,0,1.0,some_village,0.4108982,0.56289995,65,0,2
8822,28,0,0,0.7,some_village,0.19008583,0.54915065,19,3,0
8823,43,1,0,0.7,some_village,0.40112358,0.3239758,2339,0,15
8824,63,1,0,0.5,some_village,0.27455276,0.07401621,1940,0,30
8825,61,1,0,0.9,some_village,0.52310437,0.14692605,1161,0,23
8826,21,0,0,0.7,some_village,0.30805057,0.5681884,166,5,0
8827,61,0,0,0.9,some_village,0.76206815,0.8433397,657,0,30
8828,78,0,0,0.6,some_village,0.407454,0.33437353,2475,0,46
8829,31,0,0,0.8,some_village,0.48622775,0.2742939,2304,0,12
8830,76,0,0,0.9,some_village,0.7167003,0.16868764,1636,0,29
8831,10,1,0,0.3,some_village,0.02168572,0.14707822,611,2,0
8832,25,0,0,0.6,some_village,0.5310002,0.5372972,128,2,0
8833,61,0,0,0.3,some_village,0.31318897,0.6340893,1471,0,27
8834,41,0,0,0.9,some_village,0.17207474,0.6559432,662,0,32
8835,66,0,1,1.0,some_village,0.10329229,0.67899555,391,0,38
8836,16,1,0,1.0,some_village,0.119884014,0.13698274,75,9,0
8837,60,1,0,0.9,some_village,0.29716825,0.68518585,886,0,2
8838,19,0,0,0.8,some_village,0.2964393,0.48570174,164,3,0
8839,65,1,1,0.8,some_village,0.37373334,0.67089623,1947,0,14
8840,34,1,0,0.0,some_village,0.3908232,0.9001099,350,0,10
8841,32,0,0,0.7,some_village,0.8972925,0.48228472,1039,0,13
8842,70,0,0,1.0,some_village,0.039218366,0.035051763,248,0,6
8843,8,1,0,0.8,some_village,0.79806507,0.79292685,2469,10,0
8844,68,1,0,0.8,some_village,0.18474436,0.77062875,2175,0,7
8845,17,0,0,0.6,some_village,0.025028765,0.71928144,2132,10,0
8846,12,0,0,0.9,some_village,0.75445676,0.9928024,1596,5,0
8847,16,0,0,0.7,some_village,0.025896072,0.17263985,737,9,0
8848,5,0,0,0.6,some_village,0.80426747,0.08619571,2291,2,0
8849,26,1,0,0.7,some_village,0.78368425,0.02364546,2289,6,0
8850,71,0,1,0.8,some_village,5.787611E-5,0.35853612,2311,0,5
8851,18,0,0,1.0,some_village,0.8023407,0.31507462,1492,9,0
8852,79,0,0,0.6,some_village,0.21986288,0.5885998,1054,0,25
8853,76,0,0,0.1,some_village,0.93520844,0.7741864,1975,0,39
8854,7,0,0,0.5,some_village,0.89507717,0.3695165,284,4,0
8855,28,0,0,1.0,some_village,0.23630482,0.015672266,53,8,0
8856,44,0,0,0.9,some_village,0.52437204,0.54528975,446,0,5
8857,43,1,0,0.5,some_village,0.7622671,0.23399866,1666,0,31
8858,30,0,0,0.7,some_village,0.17305553,0.8670555,2,0,6
8859,42,0,0,0.6,some_village,0.9306642,0.59593385,821,0,9
8860,71,1,0,0.8,some_village,0.6984563,0.8634301,595,0,46
8861,60,0,0,0.5,some_village,0.03984803,0.89048785,831,0,34
8862,43,1,0,0.7,some_village,0.46539998,0.9700115,287,0,27
8863,18,0,0,0.3,some_village,0.19861114,0.4510442,1471,1,0
8864,31,0,1,0.9,some_village,0.70673126,0.31139857,277,0,28
8865,59,0,0,0.5,some_village,0.23322558,0.7571042,2127,0,4
8866,77,0,0,0.6,some_village,0.68471634,0.7162436,2443,0,9
8867,8,0,0,0.6,some_village,0.86504024,0.28634518,1398,7,0
8868,65,0,0,0.5,some_village,0.07055813,0.5658011,2481,0,17
8869,70,0,0,0.3,some_village,0.9438471,0.8708922,1945,0,11
8870,49,1,1,0.5,some_village,0.96436846,0.4142394,1481,0,20
8871,33,1,0,0.2,some_village,0.62599456,0.39479464,200,0,50
8872,76,0,0,0.8,some_village,0.31787688,0.028951287,2471,0,45
8873,35,0,0,0.7,some_village,0.04059601,0.80076694,2078,0,28
8874,26,0,0,0.5,some_village,0.731614,0.43150544,469,10,0
8875,31,0,0,0.3,some_village,0.81844556,0.2609728,2017,0,11
8876,42,0,1,0.1,some_village,0.41169572,0.2629947,1597,0,37
8877,66,0,0,0.7,some_village,0.04035926,0.6342165,192,0,23
8878,24,0,0,0.9,some_village,0.303966,0.3215453,621,5,0
8879,46,0,1,1.0,some_village,0.72716725,0.9101623,1773,0,24
8880,27,0,0,0.6,some_village,0.88728017,0.8899855,893,4,0
8881,57,0,1,0.6,some_village,0.55769557,0.70187277,1515,0,41
8882,24,1,0,1.0,some_village,0.41867566,0.8460897,2375,1,0
8883,22,0,0,0.8,some_village,0.029857814,0.08859819,234,6,0
8884,26,0,0,0.7,some_village,0.75434315,0.48494256,641,9,0
8885,69,0,0,0.6,some_village,0.22997135,0.54483056,616,0,20
8886,55,0,0,0.6,some_village,0.56734794,0.8342132,1537,0,18
8887,52,1,0,0.7,some_village,0.30959284,0.4246015,1098,0,20
8888,54,1,0,0.8,some_village,0.22028106,0.33050358,1731,0,17
8889,49,0,0,0.7,some_village,0.18080842,0.37129688,345,0,17
8890,26,0,0,0.9,some_village,0.9588289,0.111495376,1259,1,0
8891,78,1,1,0.8,some_village,0.29756248,0.8079151,1201,0,26
8892,12,0,0,0.5,some_village,0.98612463,0.7378508,1177,5,0
8893,21,0,0,0.8,some_village,0.80419266,0.42450744,1077,3,0
8894,43,0,0,0.6,some_village,0.5776375,0.34802777,854,0,5
8895,77,0,0,0.8,some_village,0.5411721,0.29965222,163,0,26
8896,11,0,0,0.6,some_village,0.6508143,0.34173995,2150,5,0
8897,53,1,1,0.7,some_village,0.8973887,0.1935733,794,0,4
8898,75,0,0,0.9,some_village,0.69374216,0.05174154,1854,0,34
8899,22,1,0,0.0,some_village,0.18634176,0.14207757,353,10,0
8900,24,0,0,0.7,some_village,0.5529731,0.2478227,483,8,0
8901,56,0,1,0.5,some_village,0.5262472,0.08140373,1757,0,48
8902,17,0,0,0.8,some_village,0.3017032,0.3178963,1223,6,0
8903,42,0,1,0.7,some_village,0.5363145,0.9518263,174,0,27
8904,79,1,0,0.9,some_village,0.10569489,0.90241265,1990,0,46
8905,46,0,0,0.7,some_village,0.8554645,0.41843605,2062,0,34
8906,56,0,0,0.6,some_village,0.87703055,0.97903275,2025,0,38
8907,34,0,0,0.8,some_village,0.017224789,0.8793714,1266,0,44
8908,64,1,0,0.7,some_village,0.51749647,0.927648,2376,0,6
8909,64,1,0,0.6,some_village,0.17624664,0.45106047,1441,0,36
8910,57,1,1,1.0,some_village,0.514802,0.7820586,1921,0,27
8911,70,0,0,0.3,some_village,0.045692623,0.2760467,643,0,31
8912,63,0,1,0.6,some_village,0.8913109,0.6978508,555,0,1
8913,18,0,0,0.8,some_village,0.90940404,0.079576075,1292,2,0
8914,44,0,0,0.6,some_village,0.002100706,0.27411586,1663,0,27
8915,17,0,0,0.8,some_village,0.90050066,0.9906366,1768,9,0
8916,60,0,0,0.6,some_village,0.44273698,0.093237996,2266,0,33
8917,40,0,0,0.5,some_village,0.0044611692,0.011792302,1199,0,33
8918,8,0,0,0.4,some_village,0.78859305,0.81557184,1641,3,0
8919,14,1,0,0.6,some_village,0.38450527,0.104362905,102,6,0
8920,12,1,0,0.5,some_village,0.60551953,0.19137508,1769,4,0
8921,35,0,0,0.7,some_village,0.93208146,0.922159,1546,0,7
8922,9,0,0,1.0,some_village,0.02411902,0.45610625,1791,10,0
8923,22,0,0,0.7,some_village,0.17579556,0.017546296,513,4,0
8924,14,0,0,0.7,some_village,0.48222357,0.9132465,2061,8,0
8925,73,1,0,0.0,some_village,0.6052821,0.94880486,2107,0,5
8926,52,1,0,0.9,some_village,0.79314625,0.11490542,74,0,24
8927,22,0,0,0.7,some_village,0.84074867,0.1847992,888,10,0
8928,35,1,0,0.5,some_village,0.9439161,0.28584248,69,0,40
8929,24,0,0,0.7,some_village,0.82107097,0.26416183,593,8,0
8930,33,1,1,0.6,some_village,0.11468816,0.54327726,52,0,28
8931,29,1,0,0.2,some_village,0.21098232,0.07863301,658,8,0
8932,79,1,0,0.6,some_village,0.6025837,0.5103743,220,0,6
8933,22,0,0,0.9,some_village,0.41750354,0.71610963,2424,1,0
8934,33,0,0,0.6,some_village,0.22655702,0.60165215,1350,0,20
8935,12,0,0,0.8,some_village,0.4531179,0.3889796,2154,4,0
8936,59,0,0,0.8,some_village,0.11356264,0.71300507,846,0,47
8937,64,1,1,0.9,some_village,0.2684021,0.35428977,2346,0,18
8938,66,1,0,0.8,some_village,0.7999901,0.2778651,337,0,21
8939,31,0,1,0.8,some_village,0.9445276,0.1467579,1297,0,31
8940,72,1,0,0.1,some_village,0.91258657,0.044204652,267,0,1
8941,78,0,0,0.7,some_village,0.439322,0.33805996,2147,0,41
8942,79,1,1,0.6,some_village,0.36572164,0.15630084,1862,0,6
8943,49,1,0,0.9,some_village,0.900093,0.15835065,2235,0,36
8944,5,0,0,0.9,some_village,0.2332322,0.3654471,831,8,0
8945,26,1,0,0.7,some_village,0.32127005,0.9161333,166,5,0
8946,79,0,0,0.8,some_village,0.43752766,0.21854764,741,0,36
8947,42,0,0,0.7,some_village,0.9640396,0.47528207,1900,0,13
8948,32,0,1,0.8,some_village,0.037697256,0.6294452,140,0,1
8949,5,1,0,0.5,some_village,0.7043315,0.82616526,729,6,0
8950,56,0,0,0.8,some_village,0.8848878,0.17676836,833,0,21
8951,7,1,0,0.7,some_village,0.5281833,0.6274161,2186,8,0
8952,7,1,0,0.7,some_village,0.35702485,0.9520009,2254,10,0
8953,11,0,0,0.8,some_village,0.72150975,0.4800629,2087,2,0
8954,59,0,1,1.0,some_village,0.45243794,0.55146885,13,0,35
8955,70,0,0,0.9,some_village,0.25961024,0.69808745,316,0,2
8956,35,1,0,0.6,some_village,0.24120706,0.4066013,2071,0,20
8957,37,1,0,0.9,some_village,0.059952736,0.0055095553,1763,0,14
8958,9,0,0,0.1,some_village,0.3142228,0.31906706,1335,2,0
8959,42,0,0,0.9,some_village,0.4025712,0.49270594,1289,0,32
8960,37,0,1,1.0,some_village,0.96832186,0.67024535,1768,0,13
8961,6,1,0,0.5,some_village,0.3969307,0.7098675,1468,3,0
8962,19,1,0,1.0,some_village,0.35563976,0.62627214,1266,7,0
8963,41,0,0,0.6,some_village,0.62273145,0.90531814,635,0,44
8964,48,0,0,0.9,some_village,0.8212017,0.68007076,1808,0,31
8965,70,0,0,0.5,some_village,0.89297956,0.005839348,2264,0,24
8966,70,1,0,0.9,some_village,0.69960785,0.36134464,2375,0,6
8967,39,0,0,0.8,some_village,0.41321886,0.39185566,2363,0,36
8968,23,1,0,1.0,some_village,0.90868664,0.69972664,1093,3,0
8969,53,1,0,0.8,some_village,0.036662817,0.581645,2260,0,28
8970,49,0,0,0.7,some_village,0.31706,0.65702766,485,0,44
8971,9,0,0,0.7,some_village,0.473181,0.99479383,1067,7,0
8972,40,0,0,0.5,some_village,0.3862478,0.267994,1630,0,25
8973,69,0,0,0.5,some_village,0.35350055,0.9980485,495,0,16
8974,73,1,0,0.6,some_village,0.4233473,0.33331406,1415,0,36
8975,76,1,0,0.5,some_village,0.31529284,0.9062264,1326,0,45
8976,10,1,0,0.7,some_village,0.07249898,0.077759266,1786,9,0
8977,10,1,0,0.7,some_village,0.7453507,0.44118303,946,10,0
8978,58,0,0,0.1,some_village,0.65697885,0.6776108,723,0,45
8979,41,1,0,0.7,some_village,0.40434945,0.15644246,771,0,13
8980,62,0,0,0.6,some_village,0.45046616,0.20780998,439,0,18
8981,50,0,0,1.0,some_village,0.62036294,0.0016905665,2244,0,41
8982,71,0,0,0.6,some_village,0.7242559,0.6109041,1712,0,3
8983,42,0,0,0.8,some_village,0.8400512,0.58211064,1317,0,8
8984,6,1,0,0.9,some_village,0.906764,0.11330664,95,2,0
8985,13,0,0,0.6,some_village,0.25669694,0.5176045,2174,4,0
8986,74,0,1,0.6,some_village,0.3819728,0.9722438,1301,0,37
8987,20,0,0,0.1,some_village,0.10899192,0.062404096,2380,8,0
8988,70,0,1,0.6,some_village,0.36343235,0.54879194,1856,0,21
8989,22,0,0,0.6,some_village,0.29749084,0.7450205,1395,8,0
8990,56,0,0,0.8,some_village,0.9602617,0.89291245,1408,0,4
8991,41,1,0,0.9,some_village,0.6576081,0.5321209,1431,0,28
8992,48,0,0,0.7,some_village,0.4989605,0.056087494,1468,0,36
8993,11,1,0,0.6,some_village,0.90603644,0.39537996,126,8,0
8994,27,0,0,0.5,some_village,0.4194196,0.8979927,1062,10,0
8995,54,0,0,0.5,some_village,0.5533001,0.3768478,917,0,18
8996,25,0,0,0.6,some_village,0.7409399,0.34708095,1171,1,0
8997,24,0,0,0.8,some_village,0.8099988,0.67394674,140,5,0
8998,27,0,0,0.8,some_village,0.083709955,0.042087495,305,5,0
8999,11,0,0,0.8,some_village,0.8487432,0.2374506,1941,9,0
9000,6,0,0,0.9,some_village,0.5597164,0.91920877,1741,2,0
9001,24,1,0,1.0,some_village,0.26565087,0.8742736,2457,7,0
9002,63,0,0,0.7,some_village,0.97472036,0.3777449,350,0,10
9003,7,1,0,0.6,some_village,0.40032375,0.5094376,1958,10,0
9004,40,0,0,0.6,some_village,0.061608016,0.6514886,2129,0,32
9005,8,1,0,0.6,some_village,0.0370692,0.40148157,1143,5,0
9006,31,0,0,0.8,some_village,0.5778692,0.8691684,1978,0,38
9007,21,1,0,1.0,some_village,0.44880766,0.28923374,2008,9,0
9008,32,0,0,0.9,some_village,0.03902185,0.33049953,560,0,20
9009,36,1,0,0.6,some_village,0.066963255,0.4093597,1948,0,4
9010,35,1,0,0.5,some_village,0.6865786,0.50885314,922,0,15
9011,15,1,0,0.5,some_village,0.391698,0.95237935,1314,3,0
9012,43,0,0,1.0,some_village,0.5806122,0.811748,2340,0,13
9013,39,1,0,0.8,some_village,0.4645536,0.1820597,1593,0,10
9014,14,0,0,0.1,some_village,0.6278276,0.35128307,1030,9,0
9015,42,0,0,0.5,some_village,0.16169018,0.10950786,440,0,20
9016,40,0,0,0.9,some_village,0.50064844,0.17798394,47,0,40
9017,47,1,0,0.6,some_village,0.33703542,0.35498118,1523,0,9
9018,40,1,0,1.0,some_village,0.4047504,0.37873656,2119,0,36
9019,53,0,0,0.9,some_village,0.9476097,0.7672047,1488,0,44
9020,42,0,0,0.8,some_village,0.3095101,0.96801674,1043,0,27
9021,71,0,1,0.7,some_village,0.0871076,0.5272959,41,0,21
9022,18,0,0,0.6,some_village,0.2065767,0.5516279,978,7,0
9023,18,0,0,0.2,some_village,0.59097046,0.8433251,2245,2,0
9024,62,0,0,1.0,some_village,0.9276683,0.5457717,2424,0,47
9025,43,0,0,0.8,some_village,0.622858,0.7129924,1496,0,35
9026,31,1,0,0.7,some_village,0.8599199,0.9597812,1314,0,1
9027,78,1,0,1.0,some_village,0.031441808,0.33493185,509,0,38
9028,19,0,0,0.8,some_village,0.60602933,0.7978399,674,1,0
9029,32,0,0,0.5,some_village,0.07167345,0.9162746,664,0,3
9030,55,1,0,0.4,some_village,0.89000225,0.5393197,813,0,26
9031,21,0,0,0.9,some_village,0.27875334,0.49217504,1997,5,0
9032,67,0,0,0.8,some_village,0.044233263,0.7546908,1967,0,24
9033,51,1,1,0.9,some_village,0.2212066,0.27673203,1476,0,9
9034,5,0,0,0.8,some_village,0.3260597,0.80261606,1782,1,0
9035,49,0,0,0.7,some_village,0.17557502,0.7939188,1675,0,14
9036,44,0,1,0.5,some_village,0.31895548,0.8088149,1105,0,35
9037,6,0,0,0.6,some_village,0.2320255,0.621653,2409,10,0
9038,45,0,0,0.2,some_village,0.75108516,0.25996393,1535,0,12
9039,8,1,0,0.9,some_village,0.42368686,0.7699994,1888,1,0
9040,24,0,0,0.0,some_village,0.036791086,0.696867,1980,2,0
9041,17,0,0,0.5,some_village,0.20407385,0.25775313,1079,8,0
9042,78,0,0,0.3,some_village,0.095478535,0.5650479,95,0,39
9043,21,0,0,0.9,some_village,0.08693129,0.09177083,2431,8,0
9044,8,0,0,0.8,some_village,0.12049949,0.4562235,1673,1,0
9045,59,0,1,0.6,some_village,0.7209469,0.9414234,1389,0,30
9046,13,0,0,0.7,some_village,0.878144,0.90315443,817,8,0
9047,13,1,0,0.6,some_village,0.62037754,0.24011588,1218,2,0
9048,75,0,0,0.9,some_village,0.92209536,0.3184343,2120,0,28
9049,70,0,0,0.6,some_village,0.027878344,0.89829415,2136,0,18
9050,25,0,0,0.8,some_village,0.4304611,0.9834618,846,1,0
9051,25,0,0,0.9,some_village,0.9988242,0.5878566,2147,7,0
9052,16,1,0,0.9,some_village,0.7557635,0.17636418,1572,5,0
9053,55,0,0,0.4,some_village,0.8727302,0.89681345,319,0,43
9054,71,1,0,0.9,some_village,0.67436403,0.40211034,380,0,14
9055,70,0,0,0.8,some_village,0.5225648,0.92413086,328,0,6
9056,40,1,0,0.5,some_village,0.29506242,0.024624705,2474,0,48
9057,6,0,0,0.9,some_village,0.26657015,0.26863784,1505,10,0
9058,19,0,0,0.6,some_village,0.090019464,0.037487924,1104,1,0
9059,38,0,1,1.0,some_village,0.41874897,0.47489184,853,0,41
9060,43,0,1,0.6,some_village,0.8427051,0.16253579,172,0,25
9061,10,1,0,0.9,some_village,0.99054265,0.60786015,2161,3,0
9062,34,0,0,0.8,some_village,0.42800218,0.52200866,2451,0,13
9063,37,0,1,0.3,some_village,0.1647898,0.898681,2350,0,29
9064,9,1,0,0.3,some_village,0.21313828,0.922988,403,1,0
9065,41,0,0,0.7,some_village,0.025535941,0.6950789,2227,0,29
9066,59,0,1,0.7,some_village,0.12127584,0.42621118,538,0,42
9067,50,1,1,0.9,some_village,0.7029593,0.2698083,574,0,12
9068,37,0,0,0.6,some_village,0.59439886,0.82089657,2165,0,13
9069,20,0,0,0.7,some_village,0.39601332,0.7642483,772,7,0
9070,14,1,0,1.0,some_village,0.6217848,0.5783148,911,10,0
9071,32,0,0,0.7,some_village,0.06964213,0.765442,2198,0,37
9072,74,0,0,0.7,some_village,0.89582336,0.90874326,1192,0,46
9073,66,0,0,0.8,some_village,0.98543817,0.3785118,1956,0,33
9074,23,0,0,0.9,some_village,0.022209883,0.14916605,2196,5,0
9075,48,0,1,0.8,some_village,0.27767605,0.37304723,891,0,22
9076,66,0,0,0.6,some_village,0.09646648,0.06884533,509,0,33
9077,64,1,0,0.7,some_village,0.6132046,0.98756063,1471,0,32
9078,37,0,0,0.4,some_village,0.41834933,0.53739405,1907,0,39
9079,59,0,0,0.7,some_village,0.39826453,0.87215346,423,0,4
9080,35,0,0,0.8,some_village,0.29345268,0.47578865,32,0,42
9081,21,0,0,0.6,some_village,0.58958864,0.8567898,2282,6,0
9082,35,0,1,0.9,some_village,0.9628887,0.4922108,524,0,19
9083,33,0,0,0.5,some_village,0.21155643,0.15642142,79,0,24
9084,70,0,0,0.6,some_village,0.3540988,0.13948381,1400,0,29
9085,18,1,0,0.7,some_village,0.15954077,0.13397312,196,8,0
9086,49,1,0,0.5,some_village,0.91155297,0.3434773,2379,0,38
9087,71,1,0,0.6,some_village,0.93459475,0.09578431,1187,0,7
9088,71,1,0,0.8,some_village,0.42814934,0.9077272,1764,0,44
9089,19,0,0,0.5,some_village,0.78722095,0.013682723,971,2,0
9090,63,0,0,0.8,some_village,0.6462609,0.10928434,74,0,35
9091,16,1,0,0.8,some_village,0.02769047,0.07384735,62,3,0
9092,38,0,0,0.6,some_village,0.20739955,0.3051635,845,0,46
9093,48,0,0,0.6,some_village,0.16896409,0.67736596,365,0,11
9094,73,1,0,0.5,some_village,0.16295475,0.059147477,534,0,36
9095,28,0,0,0.7,some_village,0.68290854,0.4772427,409,4,0
9096,31,1,0,1.0,some_village,0.4165632,0.7096419,1932,0,27
9097,28,0,0,0.8,some_village,0.30246586,0.1475954,2099,3,0
9098,76,0,0,1.0,some_village,0.054437757,0.0811317,1947,0,13
9099,33,0,0,0.6,some_village,0.43933278,0.69728214,39,0,15
9100,19,0,0,0.7,some_village,0.9763071,0.99407446,2485,3,0
9101,6,0,0,0.8,some_village,0.28809762,0.24704093,1652,4,0
9102,53,1,0,0.7,some_village,0.25860816,0.037638187,550,0,49
9103,31,1,0,0.9,some_village,0.018290043,0.7959085,2342,0,36
9104,56,0,1,0.6,some_village,0.43203217,0.8683913,658,0,43
9105,9,1,0,0.6,some_village,0.15415931,0.7735757,1630,3,0
9106,14,0,0,0.5,some_village,0.8952681,0.49553692,1355,2,0
9107,28,0,0,0.4,some_village,0.3411215,0.59084976,310,5,0
9108,66,1,0,0.2,some_village,0.50408465,0.26775563,1033,0,7
9109,40,1,0,1.0,some_village,0.16300786,0.027499437,891,0,42
9110,9,0,0,0.9,some_village,0.9614268,0.32044733,868,3,0
9111,73,0,0,0.7,some_village,0.43979925,0.52131987,2088,0,36
9112,38,1,0,0.6,some_village,0.9681152,0.49055296,1332,0,11
9113,11,0,0,0.8,some_village,0.004545033,0.31888342,1212,10,0
9114,17,0,0,0.7,some_village,0.013658941,0.5883051,2352,10,0
9115,28,1,0,0.5,some_village,0.11112893,0.40110224,766,5,0
9116,76,0,0,0.9,some_village,0.91268206,0.80563706,2286,0,35
9117,15,1,0,0.7,some_village,0.64112,0.33589292,2001,2,0
9118,12,0,0,0.8,some_village,0.73065054,0.94678813,766,3,0
9119,9,0,0,0.9,some_village,0.9999461,0.4555189,1618,9,0
9120,24,0,0,0.9,some_village,0.474245,0.64791965,239,8,0
9121,66,0,0,0.3,some_village,0.80832314,0.4694872,1752,0,48
9122,9,1,0,0.2,some_village,0.40150887,0.10797238,2374,7,0
9123,76,0,0,0.1,some_village,0.79809815,0.3921438,1296,0,28
9124,56,0,0,0.7,some_village,0.4283445,0.06591499,2026,0,28
9125,34,1,0,0.8,some_village,0.9464953,0.8672448,2314,0,40
9126,19,0,0,0.9,some_village,0.255579,0.6598274,815,1,0
9127,20,1,0,0.9,some_village,0.9818518,0.9907648,2461,7,0
9128,32,0,0,0.8,some_village,0.3368802,0.7429931,2132,0,20
9129,6,0,0,0.9,some_village,0.48989016,0.8245167,91,6,0
9130,45,1,0,0.8,some_village,0.14628643,0.14319205,2299,0,20
9131,76,1,0,0.9,some_village,0.67003995,0.516483,1001,0,13
9132,57,1,0,0.5,some_village,0.61391,0.92120117,957,0,32
9133,24,0,0,0.6,some_village,0.089009225,0.7889936,1774,6,0
9134,12,1,0,0.6,some_village,0.027283132,0.3965333,1863,7,0
9135,57,1,1,0.9,some_village,0.002244413,0.21546686,2445,0,46
9136,30,1,0,0.9,some_village,0.44952375,0.40715986,203,0,46
9137,51,1,0,0.7,some_village,0.5047607,0.75925404,19,0,35
9138,29,0,0,0.9,some_village,0.03223443,0.44947284,2218,5,0
9139,26,0,0,0.7,some_village,0.5052201,0.38262117,2292,1,0
9140,63,0,0,0.8,some_village,0.8061583,0.8504289,2123,0,47
9141,55,0,1,0.7,some_village,0.9415281,0.27605104,1737,0,37
9142,22,0,0,0.1,some_village,0.057121098,0.53829044,1553,7,0
9143,49,0,0,0.9,some_village,0.7260326,0.102659464,280,0,24
9144,44,1,0,0.7,some_village,0.13251877,0.03469789,1679,0,48
9145,5,0,0,0.9,some_village,0.41359764,0.84202987,2080,7,0
9146,10,0,0,0.6,some_village,0.3141535,0.74587667,1106,9,0
9147,57,0,0,1.0,some_village,0.9764228,0.79027236,2253,0,34
9148,70,0,0,0.6,some_village,0.66816604,0.39541477,1602,0,27
9149,38,0,0,0.3,some_village,0.62398833,0.32150167,356,0,12
9150,41,0,1,0.8,some_village,0.29232496,0.8661401,1534,0,8
9151,11,0,0,1.0,some_village,0.21422297,0.17888391,458,4,0
9152,34,1,0,0.1,some_village,0.31315476,0.69063395,1699,0,16
9153,20,0,0,0.6,some_village,0.60953605,0.7489106,1720,6,0
9154,38,0,0,0.8,some_village,0.96118283,0.04799533,282,0,44
9155,46,0,0,0.6,some_village,0.6728328,0.8656383,970,0,41
9156,27,0,0,0.7,some_village,0.24469137,0.7165268,1138,8,0
9157,53,0,0,0.7,some_village,0.5868789,0.57068306,634,0,44
9158,30,0,0,0.8,some_village,0.5600516,0.6061033,785,0,42
9159,6,0,0,0.9,some_village,0.07854116,0.9278664,1299,6,0
9160,50,1,0,0.7,some_village,0.13724518,0.6106619,1305,0,30
9161,54,0,0,0.8,some_village,0.66991246,0.053229094,1204,0,46
9162,42,0,1,0.6,some_village,0.98551315,0.2017659,2052,0,15
9163,38,1,1,0.9,some_village,0.18047571,0.8031671,42,0,50
9164,15,0,0,0.5,some_village,0.85592914,0.147039,530,8,0
9165,21,0,0,0.5,some_village,0.6425268,0.29489106,628,9,0
9166,64,0,0,0.7,some_village,0.2116912,0.45266914,1323,0,1
9167,79,0,0,0.5,some_village,0.68253577,0.15315098,2227,0,24
9168,69,0,1,0.8,some_village,0.6120921,0.8700078,482,0,40
9169,34,1,0,0.2,some_village,0.7436323,0.6645527,1884,0,18
